is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,marketCap,trailingPE,priceToBook,dividendYield,averageVolume,sector,value_score,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
False,0,-0.6166661580403645,-0.508332888285319,False,True,強烈賣出 (跌破),21.850000381469727,2026-08-03 00:00:00,22.83499984741211,-0.05749998092651154,True,False,2.1657913260057393,True,0.0005036139266369365,35.042483432488105,0.0005231847985815149,0.0005551056868778132,-0.39221548299264164,0.7430510049192263,2.0918027557610186,-0.39221548299264164,False,False,False,False,False,False,0.17267492095323425,False,-0.20255471950105985,中性,6833.TWO,太康精密,1108941568.0,nan,4.376127,nan,33252,Industrials,0.38934528254916606,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,319,0.12396694214876033,319,0.12396694214876033,322,0.11570247933884298,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,0.01666704813639324,0.008333524068196624,True,False,買入 (動能增強),23.700000762939453,2026-08-03 00:00:00,23.92250003814697,-0.052499961853030186,True,False,0.4351303164535543,False,0.0005462540154298837,24.90275471021889,0.0005522518654137168,0.0005852524304293422,-0.11419276427149239,2.7374522785514888,2.4118639827153343,-0.11419276427149239,False,False,False,False,False,False,0.29143499967633973,False,-0.11895906695056147,中性,6838.TW,台新藥,3578154752.0,nan,2.4827154,nan,166107,Healthcare,0.446352999751058,2,v1,phase6a,2026-07-12,0,2,2,2,2,2,v1,75,0.7961432506887053,75,0.7961432506887053,82,0.7768595041322314,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.40833314259847003,-0.43333307902018225,True,False,觀察 (跌勢收斂),12.0,2026-08-03 00:00:00,12.155000019073487,-0.037499999999999645,False,False,0.7595271467484728,False,0.0002765843027063936,20.799741868411765,0.00027929052593518735,0.0002915014670693775,-0.10189223073734377,1.5473663577979968,0.6054889749173675,-0.10189223073734377,False,False,False,False,False,False,0.43228120731792813,False,-0.11439115637760011,中性,6839.TWO,開陽能源,975047040.0,nan,0.6353913,nan,58820,Technology,0.643764002987304,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,132,0.6391184573002755,132,0.6391184573002755,146,0.6005509641873278,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-1.041666030883789,-0.6416664123535156,True,False,賣出 (動能轉弱),44.70000076293945,2026-08-03 00:00:00,47.11500015258789,-0.17500000000000426,False,False,0.0039828736433336655,False,0.0010302765451660726,50.61625654076732,0.0010812513438202673,0.001114785740909639,-0.4938048756678137,1.9058286926873613,3.7964070123076343,-0.4938048756678137,False,False,False,False,False,False,0.31054638661089545,False,-0.08961299079267238,中性,6886.TWO,遠東生技,1421907072.0,23.776596,nan,2.13,2199,Consumer Defensive,0.42071920335695007,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,320,0.12121212121212122,320,0.12121212121212122,323,0.11294765840220386,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-1.4333330790201824,-1.316666603088379,True,False,賣出 (動能轉弱),25.200000762939453,2026-08-03 00:00:00,26.240000343322755,-0.07499999999999929,False,False,0.7690757136433412,False,0.000580827053268183,24.533145699872513,0.0005984771060284805,0.0006218160486750489,-0.30947725370028545,0.8814857407539956,2.072604264772515,-0.30947725370028545,False,False,False,False,False,False,0.21120438425633103,False,-0.11111109616030879,中性,6892.TWO,台寶生醫,2333646080.0,nan,nan,nan,144208,Healthcare,0.5,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,133,0.6363636363636364,133,0.6363636363636364,147,0.5977961432506887,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,2,0.00833320617675782,-0.07500028610229491,True,False,買入 (動能增強),12.0,2026-08-03 00:00:00,11.969999980926513,0.0,False,True,1.2963522369289004,False,0.0002765843027063936,18.848488943788738,0.00027773891861576633,0.00031741316819320264,-0.04374084676543877,1.9865996544166764,-0.8723786661059441,-0.04374084676543877,False,False,False,False,False,False,0.12503238635513828,False,-0.31232094697177537,中性,6912.TWO,益鈞環科*,1897521152.0,nan,8.5470085,nan,140132,nan,0.3554891710231516,2,v1,phase6a,2026-07-12,0,2,3,2,2,2,v1,76,0.7933884297520661,76,0.7933884297520661,83,0.7741046831955923,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-5.0,-5.449999491373697,True,False,觀察 (跌勢收斂),109.5,2026-08-03 00:00:00,105.39000015258789,0.4749999999999943,False,True,1.1623638393706437,False,0.002523831762195842,87.346959252385,0.002391936375721693,0.00247000364884399,0.583827481160748,3.127535138172388,9.401664772418616,0.583827481160748,True,True,False,False,False,True,0.8813791958738586,False,-0.08368200836820083,偏強 (RS上升),6919.TW,康霈*,170424696832.0,nan,18.201464,nan,6671815,Healthcare,0.3405526512322629,1,v1,phase6a,2026-07-12,1,2,3,2,1,2,v1,134,0.6336088154269972,134,0.6336088154269972,106,0.7107438016528925,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-1.5833333333333333,-0.7499987284342448,True,False,賣出 (動能轉弱),75.5999984741211,2026-08-03 00:00:00,77.35999946594238,-0.16500015258789347,False,False,0.3904007102339876,False,0.001742481071880767,38.43147566299359,0.001768693567331997,0.0018205763410367702,-0.15575972911789915,1.8081704735924298,6.193244157728528,-0.15575972911789915,False,False,False,False,False,False,0.5174773582066856,False,-0.059701529361449124,中性,6923.TW,中台,6837159936.0,24.625406,2.548114,3.94,166843,Industrials,0.4421043713375228,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,321,0.1184573002754821,321,0.1184573002754821,324,0.11019283746556474,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-1.9666671752929685,-1.950000762939453,True,False,賣出 (動能轉弱),63.0,2026-08-03 00:00:00,63.96000022888184,-0.04999999999999716,False,False,0.7743391360412637,False,0.0014520675892085665,45.70758628786502,0.001463073996838781,0.0015079794658546851,-0.0791246726159267,2.117355018697653,4.899223577976408,-0.0791246726159267,False,False,False,False,False,False,0.48110984822172886,False,-0.03816793893129766,中性,6926.TWO,聖安生醫,3137400064.0,nan,3.4722223,nan,16825,Healthcare,0.4065222803086881,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,322,0.11570247933884298,322,0.11570247933884298,325,0.10743801652892562,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-3.88333257039388,-2.2499987284342446,True,False,賣出 (動能轉弱),76.5999984741211,2026-08-03 00:00:00,77.57999992370605,0.429999923706049,False,False,0.09539057451607699,False,0.0017655297637729664,51.488250586856154,0.0017506329216715618,0.001801967767258054,0.08965297412888429,1.9574924780350722,16.243095488284332,0.08965297412888429,True,False,False,False,False,False,0.7487614640034463,False,-0.06012271810894365,中性,6934.TW,心誠鎂,2755513344.0,nan,4.820035,nan,66763,Healthcare,0.38212596465023646,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,323,0.11294765840220386,323,0.11294765840220386,326,0.1046831955922865,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.13333288828531897,-0.6166661580403645,True,False,觀察 (跌勢收斂),31.100000381469727,2026-08-03 00:00:00,29.94499988555908,0.11000003814697124,False,True,0.7190798651650411,False,0.0007168143266397816,59.496453103815305,0.0006870704482699738,0.0006934802130734683,0.45777945308109746,3.095072431065349,6.418408691104038,0.45777945308109746,True,True,False,False,False,True,0.8349374352262928,False,-0.0016051119638154088,偏強 (RS上升),6935.TWO,王子製藥,1163451008.0,11.9157095,1.3574266,1.69,29804,Healthcare,0.5745267159186942,1,v1,phase6a,2026-07-12,1,2,3,2,1,2,v1,135,0.6308539944903582,135,0.6308539944903582,107,0.7079889807162535,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-1.8833338419596353,-2.25,True,False,觀察 (跌勢收斂),96.0,2026-08-03 00:00:00,97.57999992370605,-0.17499999999999716,False,False,0.6078438130029465,False,0.002212674421651149,61.63853884523173,0.0022339396649063907,0.002217637574985937,-0.10010144750411953,1.9932113875094082,5.383645558700034,-0.10010144750411953,False,False,True,False,False,False,0.36236787401050946,False,-0.09508557480950319,中性,6938.TWO,藍新資訊,1206720000.0,15.815486,nan,5.22,34517,Technology,0.6394540475286775,2,v1,phase6a,2026-07-12,0,2,2,2,2,2,v1,77,0.790633608815427,77,0.790633608815427,84,0.7713498622589532,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,0,-0.48333422342936194,-0.3416671752929687,True,False,賣出 (動能轉弱),35.349998474121094,2026-08-03 00:00:00,35.24749984741211,-0.002500152587892046,False,True,0.8744317583764128,False,0.0008147712232197384,34.01030223636073,0.0008113385289331519,0.0008523419831964005,0.04455566000489686,1.9063294843400191,2.9864352493113033,0.04455566000489686,True,False,False,False,False,False,0.36416828959652603,False,-0.04716981326079306,中性,6952.TW,大武山,2380645632.0,45.909092,1.6423526,5.54,24598,Consumer Defensive,0.5106147672249027,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,324,0.11019283746556474,324,0.11019283746556474,327,0.10192837465564739,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-1.4833335876464844,-1.450000762939453,True,False,賣出 (動能轉弱),77.0,2026-08-03 00:00:00,78.82999992370605,-0.09999999999999432,False,False,1.1298194311604777,False,0.001774749275699359,22.67467985930002,0.0018035038628656215,0.0018330296178266751,-0.167547593492956,2.4408506785801976,6.084401844658727,-0.167547593492956,False,False,False,False,False,False,0.46606585443315546,False,-0.048207681734484864,中性,6965.TW,中傑-KY,12039719936.0,22.0,0.98552436,6.31,54990,Consumer Cyclical,0.7000690821717406,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,325,0.10743801652892562,325,0.10743801652892562,328,0.09917355371900827,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
False,0,-0.43032360076904297,-0.08266925811767577,False,True,強烈賣出 (跌破),18.0,2026-08-03 00:00:00,18.927552127838133,-0.054799556732177734,False,False,0.29347011801203915,False,0.0004148764540595904,17.7390899815678,0.0004336499966961922,0.00044927339333012615,-0.45363721659374967,1.0467261207109058,3.6317979133828393,-0.45363721659374967,False,False,False,False,False,False,0.2096803459339734,False,-0.10653447888837142,中性,6987.TWO,寶晶能源*,4017833984.0,17.307693,0.98711264,4.89,99355,Utilities,0.7041263722518113,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,326,0.1046831955922865,326,0.1046831955922865,329,0.09641873278236915,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,0.7225704193115233,0.7284418741861979,True,False,觀望 (動能減弱),50.400001525878906,2026-07-31 00:00:00,49.84999103546143,0.02558727264404581,False,True,0.0005008138224615,False,0.0011688379808760232,32.384251199425314,0.0011585270163475868,0.0012505667758249519,0.0937727345172501,2.8336150678129446,0.4113930611726824,0.0937727345172501,True,False,False,False,False,True,0.23126368281466186,False,-0.17625132778388197,偏強 (RS上升),7455.TWO,樺緯物聯,1285200000.0,11.775701,nan,6.15,4576,Industrials,0.7349337887989204,0,v1,phase6a,2026-07-12,1,1,2,1,0,1,v1,327,0.10192837465564739,327,0.10192837465564739,177,0.5151515151515151,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,-0.23166688283284503,-0.2716668446858724,True,False,觀察 (跌勢收斂),8.729999542236328,2026-08-03 00:00:00,8.733500003814697,-0.013500022888184304,False,False,0.37468614604865175,False,0.0002012150696680475,46.39851042676302,0.00020112284847401954,0.00021170636592665696,0.004826882053010628,1.6207087861151104,0.31330902825070783,0.004826882053010628,True,False,False,False,False,False,0.31451120929207826,False,-0.11818183044209452,中性,7516.TWO,清淨海,168566688.0,18.97826,1.523826,nan,81834,Consumer Defensive,0.5376229969995938,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,137,0.6253443526170799,137,0.6253443526170799,149,0.5922865013774105,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.04166666666666667,-0.0666666030883789,True,False,觀察 (跌勢收斂),20.299999237060547,2026-08-03 00:00:00,20.125000095367433,0.03499994277954244,False,True,0.9390211523143642,False,0.0004678884278268928,15.806881681632797,0.0004665282499575549,0.0005172720915179043,0.030699228172070825,2.4197101875262472,0.826462377199344,0.030699228172070825,True,False,False,False,False,False,0.2528182313049691,False,-0.18145161848534674,中性,7507.TWO,環拓科技,2072629376.0,nan,2.6055706,nan,75604,Industrials,0.43888473985561366,1,v1,phase6a,2026-07-12,0,1,3,1,1,1,v1,136,0.628099173553719,136,0.628099173553719,148,0.5950413223140496,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,0.125,0.1999999682108561,True,False,觀望 (動能減弱),13.050000190734863,2026-08-03 00:00:00,12.987500190734863,0.01249999999999929,False,True,0.15944249011502745,False,0.0003007854335893921,40.99546405191783,0.0003006843594568819,0.0003120604736692355,0.0035385142295840666,2.718240728214538,2.5588349438862235,0.0035385142295840666,True,False,False,False,False,False,0.31862767213830434,False,-0.09059234537816208,中性,7551.TWO,知識科技,157905008.0,nan,1.9612265,nan,52778,Communication Services,0.48120487926313166,1,v1,phase6a,2026-07-12,0,1,3,1,1,1,v1,138,0.6225895316804407,138,0.6225895316804407,150,0.5895316804407713,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,0,-0.416666825612386,-0.400000254313151,True,False,賣出 (動能轉弱),11.649999618530273,2026-08-03 00:00:00,11.80750002861023,-0.04250001907348633,False,False,0.3565065430762147,False,0.0002685172517517456,20.639278238918088,0.0002714439465201615,0.0002939481561267545,-0.11336553594341048,0.965975361022875,-0.1232909521972192,-0.11336553594341048,False,False,False,False,False,False,0.21136866736027188,False,-0.14022144246933377,中性,7566.TWO,亞果遊艇,1638519296.0,nan,0.48604447,nan,202502,Consumer Cyclical,0.6584515807816779,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,328,0.09917355371900827,328,0.09917355371900827,330,0.09366391184573003,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.4416666030883789,-0.23333358764648438,True,False,賣出 (動能轉弱),30.200000762939453,2026-08-03 00:00:00,30.48500003814697,-0.05000000000000071,False,False,0.3414632941774927,False,0.0006960705127291803,18.26574184423746,0.0006999860244761841,0.0007254728294888736,-0.05884640207670655,2.3188933584124882,4.827992208235554,-0.05884640207670655,False,False,False,False,False,False,0.49035549733022454,False,-0.03660792977005689,中性,7705.TW,三商餐飲,1995232640.0,15.729167,1.2708833,5.26,62068,Consumer Cyclical,0.6958122904669956,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,329,0.09641873278236915,329,0.09641873278236915,331,0.09090909090909091,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,1.8166669209798176,1.350001017252604,True,False,買入 (動能增強),79.19999694824219,2026-08-03 00:00:00,75.43999938964843,0.304999923706049,False,True,0.8051603633468014,False,0.0018254563275231723,151.46614026318716,0.0017526964793706727,0.001779605886182512,0.43889779869277223,4.012375258654766,4.423472890771718,0.43889779869277223,True,True,False,False,False,True,0.72122040444633,False,-0.056019123863627174,偏強 (RS上升),7729.TWO,仲恩生醫,6381855744.0,nan,8.778541,nan,293187,Healthcare,0.3537465770475479,3,v1,phase6a,2026-07-12,1,4,5,4,3,4,v1,27,0.928374655647383,27,0.928374655647383,27,0.928374655647383,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,1,-0.4416669209798177,-0.3833332061767578,True,False,賣出 (動能轉弱),35.54999923706055,2026-08-03 00:00:00,35.60000019073486,0.004999923706051845,False,False,0.3963963963963964,False,0.0008193809791829347,38.92152214409249,0.0008180377104366481,0.0008362846544636491,0.017287852721969976,2.0225903849827365,4.244048583088111,0.017287852721969976,True,False,False,False,False,False,0.5496750017343855,False,-0.01931036587419177,中性,7732.TW,金興精密,2263823872.0,20.668604,nan,4.21,23282,Industrials,0.54248046875,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,330,0.09366391184573003,330,0.09366391184573003,332,0.0881542699724518,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,-0.36666870117187494,-0.3333346048990885,True,False,賣出 (動能轉弱),70.4000015258789,2026-08-03 00:00:00,70.54000091552734,0.0,False,False,0.7394308577226127,False,0.0016226279443803554,34.91120464780155,0.0016257833246790512,0.0017060039884607917,-0.020425689364167443,2.5959731303095035,3.4179285347037958,-0.020425689364167443,False,False,False,False,False,False,0.409988236453756,False,-0.0638297289515446,中性,7736.TW,虎山,5320480256.0,13.996023,1.553981,5.4,40123,Consumer Cyclical,0.6987357531375699,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,331,0.09090909090909091,331,0.09090909090909091,333,0.08539944903581267,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-25.833333333333336,-81.66666666666666,True,False,觀察 (跌勢收斂),2235.0,2026-08-03 00:00:00,2014.0,2.25,False,True,2.2946506885094955,True,0.05151382637906581,277.82295994503573,0.04679682550944128,0.04775556253989935,1.0724043191035149,1.5266581668730295,-1.9878592797752948,1.0724043191035149,True,True,False,False,False,True,0.292124007120768,False,-0.2719869706840391,偏強 (RS上升),7750.TW,新代,160356777984.0,53.84245,14.041149,0.79,364523,Industrials,0.10845192752962736,1,v1,phase6a,2026-07-12,1,2,3,2,1,2,v1,139,0.6198347107438017,139,0.6198347107438017,108,0.7052341597796143,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.5083335240681965,0.22500069936116535,True,False,買入 (動能增強),32.099998474121094,2026-08-03 00:00:00,31.612499713897705,-0.06000003814697408,False,True,2.8761028373087942,True,0.0007398629745700901,14.820337879759851,0.000739136170959102,0.000836520525293732,0.010351754648807443,2.5686018112398346,-3.1718324264640274,0.010351754648807443,True,False,False,False,False,True,0.32743706360628855,False,-0.32206970414866665,偏強 (RS上升),7752.TWO,世紀樺欣,6339749888.0,14.394618,1.1364038,nan,115985,Utilities,0.6529355502273234,3,v1,phase6a,2026-07-12,1,4,4,4,3,4,v1,28,0.9256198347107438,28,0.9256198347107438,28,0.9256198347107438,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,0,-0.916666030883789,-0.9999993642171223,True,False,觀察 (跌勢收斂),33.79999923706055,2026-08-03 00:00:00,34.61249961853027,-0.14500007629394673,False,False,1.604010499131563,True,0.0007790457683715856,33.79902408572551,0.0007863927887848662,0.0007926374868751495,-0.09824743615159948,2.231820225883152,8.649638290301187,-0.09824743615159948,False,False,False,False,False,False,0.6606751585875271,False,-0.07901911350387214,中性,7760.TW,享溫馨,2234112256.0,51.212116,nan,5.88,125305,Communication Services,0.503647283021255,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,140,0.6170798898071626,140,0.6170798898071626,151,0.5867768595041323,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,0.13333384195963538,-0.19999949137369794,True,False,買入 (動能增強),40.04999923706055,2026-08-03 00:00:00,39.17252044677734,0.017849349975584516,False,True,1.5859747414618204,True,0.0009231000926978323,51.40806175038201,0.0009034714778388617,0.0009228407253557301,0.22921653191443347,3.0402402221113567,4.375692952731347,0.22921653191443347,True,True,False,False,False,False,0.5280408516119526,False,-0.008381310031872147,偏強 (RS上升),7761.TWO,三大未來,1157444992.0,121.36363,nan,0.63,121134,Industrials,0.22166387272267207,4,v1,phase6a,2026-07-12,0,4,6,4,4,4,v1,15,0.9614325068870524,15,0.9614325068870524,21,0.9449035812672176,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,2.25,3.666666666666666,True,False,觀望 (動能減弱),222.5,2026-08-03 00:00:00,224.425,-0.125,False,False,1.0923015572756367,False,0.005128333946014381,35.853371238003426,0.005185103104608457,0.0053620614082583356,-0.11511481771946386,2.3370227373187724,3.6505809339630657,-0.11511481771946386,False,False,False,False,False,False,0.3959851060613273,False,-0.14594455799238493,中性,7765.TW,中華資安,9051522048.0,19.466316,4.7238913,4.29,94692,Technology,0.4401300512091703,2,v1,phase6a,2026-07-12,0,2,2,2,2,2,v1,78,0.7878787878787878,78,0.7878787878787878,85,0.768595041322314,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,-0.808333396911621,-0.4666665395100911,True,False,賣出 (動能轉弱),26.75,2026-08-03 00:00:00,27.292499923706053,-0.05000000000000071,True,False,0.052038612650586735,False,0.0006165525081163357,25.718352502641217,0.0006285967761756572,0.0006559523558108428,-0.20128416532719795,0.9761410318929409,-0.08007966215671791,-0.20128416532719795,False,False,False,False,False,False,0.18381203072167468,False,-0.1507936507936508,中性,7773.TWO,富禾生醫,1067624832.0,nan,nan,nan,47667,Healthcare,0.5,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,332,0.0881542699724518,332,0.0881542699724518,334,0.08264462809917356,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-1.2583325703938801,-1.7249991099039712,True,False,觀察 (跌勢收斂),30.0,2026-08-03 00:00:00,31.512499713897704,0.09499998092651296,False,False,0.5483235278376988,False,0.000691460756765984,27.83540752777418,0.0007016594170434934,0.0006968759426242429,-0.15276687559295787,3.3680253116492365,21.891352261100817,-0.15276687559295787,False,False,True,False,False,False,0.6908891836927115,False,-0.11242601546848485,中性,7776.TWO,奧孟亞,1473045632.0,nan,3.6567526,nan,75678,Healthcare,0.40104555638536227,2,v1,phase6a,2026-07-12,0,2,3,2,2,2,v1,79,0.7851239669421488,79,0.7851239669421488,86,0.7658402203856749,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,0,-0.11666647593180336,-0.1499997774759928,True,False,觀察 (跌勢收斂),12.699999809265137,2026-08-03 00:00:00,12.704999971389771,-0.020000028610228426,True,False,2.16162310866575,True,0.0002927183826347441,11.41331011699051,0.0002925474933002005,0.0003088342493857886,0.006149243307174146,2.195845898953075,2.8191680754634962,0.006149243307174146,True,False,False,False,False,True,0.27321409255998746,False,-0.15614620276991376,偏強 (RS上升),7779.TWO,鍇睿國際,204533504.0,nan,nan,nan,9598,Communication Services,0.5,1,v1,phase6a,2026-07-12,1,2,1,2,1,2,v1,141,0.6143250688705234,141,0.6143250688705234,109,0.7024793388429752,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
False,0,-1.3733332951863606,-1.228333314259847,False,True,強烈賣出 (跌破),9.979999542236328,2026-08-03 00:00:00,10.415500020980835,-0.013500022888184304,True,False,0.10165234819877483,False,0.00023002593453329685,79.4745225870683,0.00023555360231037855,0.0002485840432539329,-0.24640931137245303,-1.664825343758447,-3.536438403430231,-0.24640931137245303,False,False,False,False,False,False,0.08034635291473025,False,-0.3762500286102295,中性,7784.TWO,安邦生技*,nan,nan,nan,nan,1105708,,0.5,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,333,0.08539944903581267,333,0.08539944903581267,335,0.07988980716253444,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-2.2416674296061196,-2.435938517252604,True,False,觀察 (跌勢收斂),125.0,2026-08-03 00:00:00,124.1659381866455,0.3212497711181612,False,True,0.42044081834285957,False,0.0028810864865249333,56.01217342447131,0.0028435446031009983,0.002917358715529087,0.1391670371356568,3.2745508819769897,8.882192903138698,0.1391670371356568,True,False,False,False,False,False,0.6108821363960214,False,-0.06294660740231006,中性,7786.TW,東方風能,21920180224.0,11.882129,2.178953,4.43,263148,Industrials,0.6319239103976685,1,v1,phase6a,2026-07-12,0,1,3,1,1,1,v1,142,0.6115702479338843,142,0.6115702479338843,152,0.5840220385674931,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.3246924082438151,0.3336912790934245,True,False,觀望 (動能減弱),57.900001525878906,2026-08-03 00:00:00,58.33695888519287,-0.00738086700439311,True,False,1.188231680009475,False,0.0013345192957278618,46.05344867495204,0.0013487980234158988,0.0014383607710904776,-0.11131028670050558,2.87089096615889,2.76496824380168,-0.11131028670050558,False,False,False,False,False,False,0.26268021052522,False,-0.12280390886767945,中性,7806.TWO,精華生醫,1693748736.0,19.965517,nan,1.73,8706,Healthcare,0.4269594509109312,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,334,0.08264462809917356,334,0.08264462809917356,336,0.07713498622589532,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-5.650002797444661,-4.416669209798177,True,False,賣出 (動能轉弱),73.0999984741211,2026-08-03 00:00:00,78.87500038146973,-0.4749999999999943,False,False,0.3173883252801081,False,0.0016848593421502683,54.58112823815067,0.0017958655104019004,0.0019031295231905535,-0.6464472585930192,-1.0044047601251327,-0.9837804264808847,-0.6464472585930192,False,False,False,False,False,False,0.0,False,-0.24483475031467306,中性,7812.TWO,稜研科技*,4416593920.0,nan,4.59142,nan,183517,Technology,0.38486432661189945,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,335,0.07988980716253444,335,0.07988980716253444,337,0.0743801652892562,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.8083330790201823,-0.5499998728434244,True,False,賣出 (動能轉弱),40.0,2026-08-03 00:00:00,40.56749954223633,-0.10249996185302734,True,False,0.461414756460569,False,0.0009219476756879787,35.731755677207914,0.0009378073659254431,0.0010327086203188135,-0.17769901983566427,1.401978579007035,-0.8390704207992927,-0.17769901983566427,False,False,False,False,False,False,0.1474341683895751,False,-0.1341991484968318,中性,7821.TW,神數,4876531712.0,12.820514,2.1253986,5.01,201929,Technology,0.6493004993477556,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,336,0.07713498622589532,336,0.07713498622589532,338,0.07162534435261708,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.04166698455810547,0.20833301544189453,True,False,賣出 (動能轉弱),12.0,2026-08-03 00:00:00,12.05499997138977,0.04749999046325648,False,False,0.5648132866548146,False,0.0002765843027063936,36.963397036311285,0.0002758252184877359,0.0002834885358904782,0.028977319885581387,2.8495890872502816,12.045008915357403,0.028977319885581387,True,False,False,False,False,False,0.5550789308197781,False,-0.07692307692307687,中性,7832.TWO,智新生技*,6960000000.0,nan,7.5709777,nan,229918,Healthcare,0.3604680109534479,1,v1,phase6a,2026-07-12,0,1,2,1,1,1,v1,143,0.6088154269972452,143,0.6088154269972452,153,0.581267217630854,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
